id n pop length mu rec
locus912 6 2 89 3.49850566683367e-10 0
locus913 98 1 102 1.03140574111064e-09 0
locus913 30 2 102 1.03140574111064e-09 0
locus914 64 1 93 1.04735714213944e-09 0
locus914 24 2 93 1.04735714213944e-09 0
locus915 60 1 84 9.16266109633847e-10 0
locus915 20 2 84 9.16266109633847e-10 0
locus916 86 1 142 1.0361730479525e-09 0
locus916 34 2 142 1.0361730479525e-09 0
locus917 78 1 103 3.61536802231319e-10 0
locus917 26 2 103 3.61536802231319e-10 0
locus918 56 1 108 1.46878742759463e-09 0
locus918 26 2 108 1.46878742759463e-09 0
locus919 72 1 86 1.72594334233095e-09 0
locus919 30 2 86 1.72594334233095e-09 0
locus920 64 1 127 1.50582548179813e-09 0
locus920 22 2 127 1.50582548179813e-09 0
locus921 64 1 78 5.00845735454863e-10 0
locus921 12 2 78 5.00845735454863e-10 0
locus922 52 1 91 8.85835978754748e-10 0
locus922 14 2 91 8.85835978754748e-10 0
locus923 84 1 106 8.93060943573329e-10 0
locus923 16 2 106 8.93060943573329e-10 0
locus924 60 1 85 2.28117337897154e-09 0
locus924 24 2 85 2.28117337897154e-09 0
locus925 68 1 84 1.37359465347938e-09 0
locus925 20 2 84 1.37359465347938e-09 0
locus926 88 1 92 7.1806188568866e-10 0
locus926 34 2 92 7.1806188568866e-10 0
locus927 80 1 97 7.98046065824344e-10 0
locus927 28 2 97 7.98046065824344e-10 0
locus928 78 1 137 1.03456280645209e-09 0
locus928 12 2 137 1.03456280645209e-09 0
locus929 76 1 114 1.08742119267288e-09 0
locus929 22 2 114 1.08742119267288e-09 0
locus930 80 1 83 2.98831059001885e-10 0
locus930 26 2 83 2.98831059001885e-10 0
locus931 32 1 288 1.31177125293454e-09 0
locus931 16 2 288 1.31177125293454e-09 0
locus932 92 1 91 7.86671083572637e-10 0
locus932 28 2 91 7.86671083572637e-10 0
locus933 72 1 132 9.56091042324788e-10 0
locus933 18 2 132 9.56091042324788e-10 0
locus934 74 1 109 1.33759794557837e-09 0
locus934 28 2 109 1.33759794557837e-09 0
locus935 82 1 113 1.58624742199815e-09 0
locus935 30 2 113 1.58624742199815e-09 0
locus936 66 1 115 5.79910191096667e-10 0
locus936 20 2 115 5.79910191096667e-10 0
locus937 94 1 98 3.77166169588832e-10 0
locus937 20 2 98 3.77166169588832e-10 0
locus938 62 1 121 8.7478203458791e-10 0
locus938 16 2 121 8.7478203458791e-10 0
locus939 68 1 134 1.10526249489249e-10 0
locus939 20 2 134 1.10526249489249e-10 0
locus940 90 1 93 1.80287665396135e-09 0
locus940 28 2 93 1.80287665396135e-09 0
locus941 74 1 112 1.2550302090013e-09 0
locus941 20 2 112 1.2550302090013e-09 0
locus942 96 1 75 1.97912072328125e-09 0
locus942 30 2 75 1.97912072328125e-09 0
locus943 72 1 87 2.24297974249068e-09 0
locus943 28 2 87 2.24297974249068e-09 0
locus944 82 1 77 7.02051185128922e-10 0
locus944 36 2 77 7.02051185128922e-10 0
locus945 72 1 98 1.47266991649453e-09 0
locus945 12 2 98 1.47266991649453e-09 0
locus946 54 1 74 4.04544488224947e-10 0
locus946 26 2 74 4.04544488224947e-10 0
locus947 92 1 95 4.04094158686144e-10 0
locus947 24 2 95 4.04094158686144e-10 0
locus948 96 1 55 1.48822277826136e-09 0
locus948 32 2 55 1.48822277826136e-09 0
locus949 102 1 165 5.16823103022331e-10 0
locus949 18 2 165 5.16823103022331e-10 0
locus950 40 1 59 6.87212232218362e-10 0
locus950 18 2 59 6.87212232218362e-10 0
locus951 58 1 115 7.86626422285168e-10 0
locus951 20 2 115 7.86626422285168e-10 0
locus952 64 1 97 1.47579370843561e-09 0
locus952 12 2 97 1.47579370843561e-09 0
locus953 32 1 22 9.08573936749605e-10 0
locus953 8 2 22 9.08573936749605e-10 0
locus954 100 1 186 1.48849680381905e-09 0
locus954 28 2 186 1.48849680381905e-09 0
locus955 92 1 88 1.32218588148026e-09 0
locus955 26 2 88 1.32218588148026e-09 0
locus956 100 1 72 2.1940527344807e-11 0
locus956 22 2 72 2.1940527344807e-11 0
locus957 74 1 90 7.88627312674519e-10 0
locus957 22 2 90 7.88627312674519e-10 0
locus958 90 1 119 9.95665533988985e-10 0
locus958 16 2 119 9.95665533988985e-10 0
locus959 54 1 54 1.07521814539514e-09 0
locus959 12 2 54 1.07521814539514e-09 0
locus960 64 1 87 1.56195060390999e-09 0
locus960 16 2 87 1.56195060390999e-09 0
locus961 64 1 102 1.11952813645279e-09 0
locus961 16 2 102 1.11952813645279e-09 0
locus962 46 1 62 7.48488988767806e-10 0
locus962 16 2 62 7.48488988767806e-10 0
locus963 80 1 93 7.59631490391781e-10 0
locus963 30 2 93 7.59631490391781e-10 0
locus964 102 1 120 4.59436153273122e-10 0
locus964 30 2 120 4.59436153273122e-10 0
locus965 86 1 147 9.79409325937536e-10 0
locus965 32 2 147 9.79409325937536e-10 0
locus966 32 1 140 1.25444413975551e-09 0
locus966 16 2 140 1.25444413975551e-09 0
locus967 92 1 99 1.8275122755116e-09 0
locus967 26 2 99 1.8275122755116e-09 0
locus968 68 1 42 1.06764136266127e-10 0
locus968 24 2 42 1.06764136266127e-10 0
locus969 70 1 120 1.20042848164986e-09 0
locus969 28 2 120 1.20042848164986e-09 0
locus970 68 1 109 3.76108748657637e-10 0
locus970 24 2 109 3.76108748657637e-10 0
locus971 84 1 98 1.50721278510859e-09 0
locus971 20 2 98 1.50721278510859e-09 0
locus972 72 1 130 2.65958859874591e-10 0
locus972 20 2 130 2.65958859874591e-10 0
locus973 78 1 199 4.40941958555961e-10 0
locus973 24 2 199 4.40941958555961e-10 0
locus974 64 1 83 7.66356487415848e-10 0
locus974 12 2 83 7.66356487415848e-10 0
locus975 86 1 131 1.62246430449545e-09 0
locus975 32 2 131 1.62246430449545e-09 0
locus976 84 1 119 1.41425590700642e-09 0
locus976 30 2 119 1.41425590700642e-09 0
locus977 72 1 119 7.00021738530291e-10 0
locus977 28 2 119 7.00021738530291e-10 0
locus978 34 1 234 1.56688401623407e-09 0
locus978 14 2 234 1.56688401623407e-09 0
locus979 94 1 117 6.98480420168369e-10 0
locus979 34 2 117 6.98480420168369e-10 0
locus980 88 1 83 1.42314982646219e-09 0
locus980 28 2 83 1.42314982646219e-09 0
locus981 80 1 95 1.99385682879111e-09 0
locus981 28 2 95 1.99385682879111e-09 0
locus982 74 1 91 5.43498961026123e-10 0
locus982 28 2 91 5.43498961026123e-10 0
locus983 92 1 101 1.05213645667897e-09 0
locus983 18 2 101 1.05213645667897e-09 0
locus984 90 1 91 4.27531523895932e-10 0
locus984 22 2 91 4.27531523895932e-10 0
locus985 82 1 132 4.95187011189175e-10 0
locus985 30 2 132 4.95187011189175e-10 0
locus986 86 1 89 1.19465875785992e-09 0
locus986 20 2 89 1.19465875785992e-09 0
locus987 44 1 96 1.5167677812922e-09 0
locus987 12 2 96 1.5167677812922e-09 0
locus988 84 1 135 3.2625168965334e-10 0
locus988 22 2 135 3.2625168965334e-10 0
locus989 78 1 96 8.90600695094427e-10 0
locus989 26 2 96 8.90600695094427e-10 0
locus990 68 1 78 1.47611628533943e-09 0
locus990 30 2 78 1.47611628533943e-09 0
locus991 80 1 73 5.51973775686092e-10 0
locus991 22 2 73 5.51973775686092e-10 0
locus992 86 1 94 1.10484915708884e-09 0
locus992 18 2 94 1.10484915708884e-09 0
locus993 90 1 115 8.77903107487399e-10 0
locus993 22 2 115 8.77903107487399e-10 0
locus994 78 1 106 7.68591704164457e-10 0
locus994 20 2 106 7.68591704164457e-10 0
locus995 86 1 104 1.41729981743127e-09 0
locus995 32 2 104 1.41729981743127e-09 0
locus996 106 1 144 8.11986902424378e-10 0
locus996 26 2 144 8.11986902424378e-10 0
locus997 68 1 94 1.11734994665765e-09 0
locus997 28 2 94 1.11734994665765e-09 0
locus998 86 1 108 9.52500475062134e-10 0
locus998 32 2 108 9.52500475062134e-10 0
locus999 60 1 90 1.06334697107776e-09 0
locus999 24 2 90 1.06334697107776e-09 0
locus1000 86 1 104 9.48050707509304e-10 0
locus1000 20 2 104 9.48050707509304e-10 0
locus1001 94 1 115 4.1247455844254e-10 0
locus1001 20 2 115 4.1247455844254e-10 0
locus1002 78 1 63 3.94710290412903e-10 0
locus1002 22 2 63 3.94710290412903e-10 0
locus1003 58 1 83 5.96987805393998e-10 0
locus1003 16 2 83 5.96987805393998e-10 0
locus1004 82 1 118 9.45715157175894e-10 0
locus1004 22 2 118 9.45715157175894e-10 0
locus1005 94 1 101 1.11797804277911e-09 0
locus1005 24 2 101 1.11797804277911e-09 0
locus1006 68 1 95 8.04951476403328e-10 0
locus1006 24 2 95 8.04951476403328e-10 0
locus1007 74 1 191 1.39662618164934e-10 0
locus1007 18 2 191 1.39662618164934e-10 0
locus1008 90 1 84 1.13440975706751e-09 0
locus1008 28 2 84 1.13440975706751e-09 0
locus1009 72 1 98 1.5814696760977e-09 0
locus1009 24 2 98 1.5814696760977e-09 0
locus1010 52 1 49 1.59941568529151e-09 0
locus1010 16 2 49 1.59941568529151e-09 0
locus1011 86 1 113 1.78797915354554e-09 0
locus1011 30 2 113 1.78797915354554e-09 0
locus1012 54 1 5 8.43202695248998e-10 0
locus1012 12 2 5 8.43202695248998e-10 0
locus1013 74 1 132 1.25395457250437e-09 0
locus1013 22 2 132 1.25395457250437e-09 0
locus1014 92 1 95 9.79394795847395e-11 0
locus1014 22 2 95 9.79394795847395e-11 0
locus1015 92 1 135 2.00395667891515e-09 0
locus1015 36 2 135 2.00395667891515e-09 0
locus1016 94 1 92 1.52790516747231e-09 0
locus1016 28 2 92 1.52790516747231e-09 0
locus1017 88 1 95 6.01194433001476e-10 0
locus1017 24 2 95 6.01194433001476e-10 0
locus1018 106 1 93 2.40636625289948e-09 0
locus1018 24 2 93 2.40636625289948e-09 0
locus1019 88 1 186 5.71354247008992e-10 0
locus1019 32 2 186 5.71354247008992e-10 0
locus1020 80 1 102 1.72084559931439e-10 0
locus1020 28 2 102 1.72084559931439e-10 0
locus1021 98 1 69 1.04017755825192e-09 0
locus1021 32 2 69 1.04017755825192e-09 0
locus1022 70 1 116 7.26992878086923e-10 0
locus1022 16 2 116 7.26992878086923e-10 0
locus1023 84 1 82 1.5019826360991e-09 0
locus1023 18 2 82 1.5019826360991e-09 0
locus1024 88 1 129 7.85099798530225e-10 0
locus1024 16 2 129 7.85099798530225e-10 0
locus1025 80 1 150 2.09070587151977e-10 0
locus1025 18 2 150 2.09070587151977e-10 0
locus1026 80 1 103 2.55056853104113e-10 0
locus1026 26 2 103 2.55056853104113e-10 0
locus1027 80 1 103 2.11616965761536e-09 0
locus1027 24 2 103 2.11616965761536e-09 0
locus1028 92 1 94 1.06481202261148e-09 0
locus1028 22 2 94 1.06481202261148e-09 0
locus1029 92 1 109 7.93157242073165e-10 0
locus1029 24 2 109 7.93157242073165e-10 0
locus1030 94 1 131 2.57332923166193e-10 0
locus1030 28 2 131 2.57332923166193e-10 0
locus1031 82 1 100 3.98171508241044e-10 0
locus1031 20 2 100 3.98171508241044e-10 0
locus1032 70 1 80 5.56752327187819e-10 0
locus1032 20 2 80 5.56752327187819e-10 0
locus1033 84 1 119 3.1290801773812e-10 0
locus1033 26 2 119 3.1290801773812e-10 0
locus1034 66 1 87 3.47318685848794e-10 0
locus1034 22 2 87 3.47318685848794e-10 0
locus1035 90 1 84 6.16298560016996e-11 0
locus1035 30 2 84 6.16298560016996e-11 0
locus1036 92 1 108 3.69070582488911e-10 0
locus1036 26 2 108 3.69070582488911e-10 0
locus1037 70 1 122 2.97127675438287e-10 0
locus1037 22 2 122 2.97127675438287e-10 0
locus1038 76 1 115 6.4917903756399e-10 0
locus1038 28 2 115 6.4917903756399e-10 0
locus1039 64 1 124 1.89810533596226e-09 0
locus1039 24 2 124 1.89810533596226e-09 0
locus1040 94 1 133 1.10540207457665e-09 0
locus1040 30 2 133 1.10540207457665e-09 0
locus1041 96 1 111 1.43674150521963e-09 0
locus1041 30 2 111 1.43674150521963e-09 0
locus1042 78 1 144 1.12198426185371e-09 0
locus1042 36 2 144 1.12198426185371e-09 0
locus1043 96 1 90 6.08119481676964e-10 0
locus1043 20 2 90 6.08119481676964e-10 0
locus1044 80 1 88 1.91297589776104e-09 0
locus1044 22 2 88 1.91297589776104e-09 0
locus1045 82 1 86 1.01675213856141e-09 0
locus1045 18 2 86 1.01675213856141e-09 0
locus1046 96 1 126 5.1233358663701e-10 0
locus1046 34 2 126 5.1233358663701e-10 0
locus1047 64 1 76 1.47870065970576e-09 0
locus1047 16 2 76 1.47870065970576e-09 0
locus1048 70 1 139 8.16714569747793e-10 0
locus1048 26 2 139 8.16714569747793e-10 0
locus1049 40 1 29 1.99508820565735e-10 0
locus1049 6 2 29 1.99508820565735e-10 0
locus1050 90 1 111 7.09820008455553e-10 0
locus1050 18 2 111 7.09820008455553e-10 0
locus1051 64 1 98 6.28725003144192e-10 0
locus1051 24 2 98 6.28725003144192e-10 0
locus1052 54 1 88 9.24256536895068e-10 0
locus1052 18 2 88 9.24256536895068e-10 0
locus1053 88 1 85 1.19133843117499e-09 0
locus1053 20 2 85 1.19133843117499e-09 0
locus1054 92 1 153 1.3040209550914e-10 0
locus1054 32 2 153 1.3040209550914e-10 0
locus1055 76 1 123 7.7246950621398e-10 0
locus1055 26 2 123 7.7246950621398e-10 0
locus1056 68 1 168 1.95378239034368e-10 0
locus1056 20 2 168 1.95378239034368e-10 0
locus1057 74 1 123 1.35441213995561e-09 0
locus1057 28 2 123 1.35441213995561e-09 0
locus1058 60 1 106 6.92255199330123e-10 0
locus1058 24 2 106 6.92255199330123e-10 0
locus1059 90 1 92 1.35901452381559e-09 0
locus1059 24 2 92 1.35901452381559e-09 0
locus1060 88 1 118 1.75678380561689e-09 0
locus1060 14 2 118 1.75678380561689e-09 0
locus1061 78 1 151 1.2565379876943e-09 0
locus1061 26 2 151 1.2565379876943e-09 0
locus1062 86 1 80 2.25905900834196e-09 0
locus1062 20 2 80 2.25905900834196e-09 0
locus1063 74 1 117 1.56056909621211e-09 0
locus1063 30 2 117 1.56056909621211e-09 0
locus1064 84 1 118 9.25576959492154e-10 0
locus1064 22 2 118 9.25576959492154e-10 0
locus1065 72 1 171 2.6890789483023e-10 0
locus1065 18 2 171 2.6890789483023e-10 0
locus1066 96 1 103 1.65127366479366e-09 0
locus1066 26 2 103 1.65127366479366e-09 0
locus1067 62 1 68 2.05063960061503e-11 0
locus1067 10 2 68 2.05063960061503e-11 0
locus1068 60 1 318 3.76013057464714e-10 0
locus1068 14 2 318 3.76013057464714e-10 0
locus1069 92 1 80 1.60887747311207e-09 0
locus1069 26 2 80 1.60887747311207e-09 0
locus1070 76 1 100 1.16947857756094e-09 0
locus1070 26 2 100 1.16947857756094e-09 0
locus1071 96 1 121 1.027687526291e-09 0
locus1071 26 2 121 1.027687526291e-09 0
locus1072 96 1 113 1.11431852560387e-09 0
locus1072 26 2 113 1.11431852560387e-09 0
locus1073 80 1 100 1.48922556349697e-09 0
locus1073 22 2 100 1.48922556349697e-09 0
locus1074 74 1 89 1.87736378920414e-11 0
locus1074 16 2 89 1.87736378920414e-11 0
locus1075 94 1 88 6.12115987952042e-10 0
locus1075 28 2 88 6.12115987952042e-10 0
locus1076 86 1 94 1.93812662167768e-11 0
locus1076 28 2 94 1.93812662167768e-11 0
locus1077 86 1 197 7.29334320017215e-10 0
locus1077 24 2 197 7.29334320017215e-10 0
locus1078 70 1 111 4.89627981991395e-10 0
locus1078 26 2 111 4.89627981991395e-10 0
locus1079 44 1 83 1.14275411963804e-10 0
locus1079 10 2 83 1.14275411963804e-10 0
locus1080 82 1 82 1.63428346545318e-09 0
locus1080 28 2 82 1.63428346545318e-09 0
locus1081 104 1 94 9.68412260613025e-11 0
locus1081 16 2 94 9.68412260613025e-11 0
locus1082 74 1 109 1.2280829716708e-09 0
locus1082 18 2 109 1.2280829716708e-09 0
locus1083 80 1 107 1.10040636120334e-10 0
locus1083 30 2 107 1.10040636120334e-10 0
locus1084 84 1 104 9.19201363171781e-10 0
locus1084 20 2 104 9.19201363171781e-10 0
locus1085 86 1 164 1.83589092257743e-09 0
locus1085 20 2 164 1.83589092257743e-09 0
locus1086 98 1 117 1.16682494138436e-09 0
locus1086 18 2 117 1.16682494138436e-09 0
locus1087 80 1 80 4.52142829583894e-10 0
locus1087 22 2 80 4.52142829583894e-10 0
locus1088 86 1 148 2.23360353967202e-09 0
locus1088 20 2 148 2.23360353967202e-09 0
locus1089 70 1 58 7.16054182932268e-10 0
locus1089 4 2 58 7.16054182932268e-10 0
locus1090 76 1 146 1.29230404911755e-09 0
locus1090 24 2 146 1.29230404911755e-09 0
locus1091 62 1 101 5.00853541882252e-10 0
locus1091 20 2 101 5.00853541882252e-10 0
locus1092 82 1 89 5.46824358328762e-10 0
locus1092 28 2 89 5.46824358328762e-10 0
locus1093 86 1 176 7.36582372680781e-10 0
locus1093 24 2 176 7.36582372680781e-10 0
locus1094 76 1 104 8.63816672763233e-10 0
locus1094 28 2 104 8.63816672763233e-10 0
locus1095 84 1 185 8.6686326269027e-10 0
locus1095 20 2 185 8.6686326269027e-10 0
locus1096 88 1 97 9.06974241565754e-10 0
locus1096 22 2 97 9.06974241565754e-10 0
locus1097 98 1 96 7.69560847901955e-10 0
locus1097 18 2 96 7.69560847901955e-10 0
locus1098 70 1 125 1.40604485347805e-09 0
locus1098 22 2 125 1.40604485347805e-09 0
locus1099 48 1 199 4.36480575645943e-10 0
locus1099 20 2 199 4.36480575645943e-10 0
locus1100 64 1 108 1.57679735539258e-09 0
locus1100 20 2 108 1.57679735539258e-09 0
locus1101 84 1 93 1.96095974292215e-09 0
locus1101 22 2 93 1.96095974292215e-09 0
locus1102 96 1 88 2.64180764702686e-09 0
locus1102 22 2 88 2.64180764702686e-09 0
locus1103 74 1 105 9.82565231891816e-10 0
locus1103 18 2 105 9.82565231891816e-10 0
locus1104 80 1 135 2.72489568316584e-10 0
locus1104 22 2 135 2.72489568316584e-10 0
locus1105 92 1 115 1.64806853143571e-09 0
locus1105 24 2 115 1.64806853143571e-09 0
locus1106 78 1 86 5.4873909024822e-10 0
locus1106 10 2 86 5.4873909024822e-10 0
locus1107 72 1 133 4.60097527206358e-10 0
locus1107 30 2 133 4.60097527206358e-10 0
locus1108 70 1 114 1.07036971705951e-09 0
locus1108 26 2 114 1.07036971705951e-09 0
locus1109 74 1 88 4.00947329611315e-10 0
locus1109 24 2 88 4.00947329611315e-10 0
locus1110 72 1 132 8.43297741109106e-10 0
locus1110 26 2 132 8.43297741109106e-10 0
locus1111 92 1 87 1.62128872080507e-09 0
locus1111 24 2 87 1.62128872080507e-09 0
locus1112 58 1 23 8.26412059375207e-10 0
locus1112 28 2 23 8.26412059375207e-10 0
locus1113 80 1 94 3.31626898568237e-10 0
locus1113 26 2 94 3.31626898568237e-10 0
locus1114 70 1 73 1.31001022855844e-09 0
locus1114 28 2 73 1.31001022855844e-09 0
locus1115 74 1 202 1.90521515852836e-09 0
locus1115 24 2 202 1.90521515852836e-09 0
locus1116 86 1 99 2.3800973489235e-10 0
locus1116 16 2 99 2.3800973489235e-10 0
locus1117 92 1 128 4.13072012832058e-10 0
locus1117 22 2 128 4.13072012832058e-10 0
locus1118 90 1 116 1.69484431788416e-10 0
locus1118 32 2 116 1.69484431788416e-10 0
locus1119 86 1 85 2.02037965917396e-10 0
locus1119 24 2 85 2.02037965917396e-10 0
locus1120 86 1 87 1.59882829515215e-09 0
locus1120 32 2 87 1.59882829515215e-09 0
locus1121 68 1 152 2.16279479825788e-10 0
locus1121 16 2 152 2.16279479825788e-10 0
locus1122 88 1 148 7.74803672175265e-10 0
locus1122 28 2 148 7.74803672175265e-10 0
locus1123 88 1 134 1.44485277891531e-09 0
locus1123 26 2 134 1.44485277891531e-09 0
locus1124 66 1 195 7.37236181405042e-10 0
locus1124 24 2 195 7.37236181405042e-10 0
locus1125 84 1 111 2.19238085986535e-09 0
locus1125 30 2 111 2.19238085986535e-09 0
locus1126 36 1 55 4.27061699467081e-10 0
locus1126 6 2 55 4.27061699467081e-10 0
locus1127 42 1 95 1.0481232482682e-10 0
locus1127 22 2 95 1.0481232482682e-10 0
locus1128 74 1 89 1.36669041180507e-09 0
locus1128 32 2 89 1.36669041180507e-09 0
locus1129 96 1 94 9.97876425826033e-10 0
locus1129 24 2 94 9.97876425826033e-10 0
locus1130 58 1 77 1.37632308576103e-09 0
locus1130 12 2 77 1.37632308576103e-09 0
locus1131 70 1 103 8.75785891420288e-10 0
locus1131 18 2 103 8.75785891420288e-10 0
locus1132 96 1 141 1.41662388262011e-09 0
locus1132 24 2 141 1.41662388262011e-09 0
locus1133 80 1 139 1.78953617548662e-09 0
locus1133 28 2 139 1.78953617548662e-09 0
locus1134 82 1 89 7.39420243758324e-10 0
locus1134 24 2 89 7.39420243758324e-10 0
locus1135 84 1 92 2.58174201930473e-10 0
locus1135 28 2 92 2.58174201930473e-10 0
locus1136 80 1 97 1.11921895910965e-09 0
locus1136 28 2 97 1.11921895910965e-09 0
locus1137 58 1 134 4.07508701379297e-10 0
locus1137 20 2 134 4.07508701379297e-10 0
locus1138 32 1 33 7.66269192113958e-10 0
locus1138 12 2 33 7.66269192113958e-10 0
locus1139 88 1 86 7.04265464667437e-10 0
locus1139 20 2 86 7.04265464667437e-10 0
locus1140 44 1 59 8.5339085666029e-10 0
locus1140 12 2 59 8.5339085666029e-10 0
locus1141 94 1 210 1.90863121209471e-09 0
locus1141 32 2 210 1.90863121209471e-09 0
locus1142 54 1 85 1.387970322937e-09 0
locus1142 16 2 85 1.387970322937e-09 0
locus1143 74 1 167 2.49625087129733e-09 0
locus1143 18 2 167 2.49625087129733e-09 0
locus1144 94 1 103 1.54580928036913e-09 0
locus1144 24 2 103 1.54580928036913e-09 0
locus1145 96 1 92 1.10815598527604e-09 0
locus1145 30 2 92 1.10815598527604e-09 0
locus1146 92 1 100 7.7782227312718e-10 0
locus1146 28 2 100 7.7782227312718e-10 0
locus1147 96 1 125 1.8901396669939e-10 0
locus1147 34 2 125 1.8901396669939e-10 0
locus1148 82 1 68 5.849625766905e-10 0
locus1148 22 2 68 5.849625766905e-10 0
locus1149 84 1 76 8.24389099322618e-10 0
locus1149 22 2 76 8.24389099322618e-10 0
locus1150 96 1 175 1.33754236581236e-09 0
locus1150 30 2 175 1.33754236581236e-09 0
locus1151 94 1 121 7.02017396676783e-10 0
locus1151 30 2 121 7.02017396676783e-10 0
locus1152 46 1 71 1.91860474840901e-09 0
locus1152 18 2 71 1.91860474840901e-09 0
locus1153 86 1 88 7.95087170605227e-10 0
locus1153 26 2 88 7.95087170605227e-10 0
locus1154 60 1 42 1.2998925233799e-09 0
locus1154 24 2 42 1.2998925233799e-09 0
locus1155 96 1 102 1.23945864258807e-09 0
locus1155 24 2 102 1.23945864258807e-09 0
locus1156 90 1 109 1.04048993915498e-09 0
locus1156 34 2 109 1.04048993915498e-09 0
locus1157 84 1 105 1.14180129054208e-09 0
locus1157 28 2 105 1.14180129054208e-09 0
locus1158 84 1 84 9.92140098114053e-10 0
locus1158 12 2 84 9.92140098114053e-10 0
locus1159 90 1 104 1.37848249649335e-09 0
locus1159 32 2 104 1.37848249649335e-09 0
locus1160 92 1 126 4.96165544787901e-10 0
locus1160 22 2 126 4.96165544787901e-10 0
locus1161 88 1 94 7.29376842539282e-10 0
locus1161 22 2 94 7.29376842539282e-10 0
locus1162 90 1 88 8.23960258354824e-10 0
locus1162 18 2 88 8.23960258354824e-10 0
locus1163 90 1 98 1.2574876782102e-09 0
locus1163 22 2 98 1.2574876782102e-09 0
locus1164 94 1 95 1.63023173439222e-09 0
locus1164 16 2 95 1.63023173439222e-09 0
locus1165 90 1 75 1.69528932202003e-09 0
locus1165 22 2 75 1.69528932202003e-09 0
locus1166 66 1 88 5.21972654198024e-10 0
locus1166 24 2 88 5.21972654198024e-10 0
locus1167 70 1 61 1.16030676481475e-09 0
locus1167 14 2 61 1.16030676481475e-09 0
locus1168 22 1 34 1.57097734739501e-09 0
locus1168 28 2 34 1.57097734739501e-09 0
locus1169 56 1 20 1.09537826942439e-09 0
locus1169 16 2 20 1.09537826942439e-09 0
locus1170 74 1 100 5.02223744449587e-10 0
locus1170 32 2 100 5.02223744449587e-10 0
locus1171 48 1 70 4.10227770382417e-10 0
locus1171 16 2 70 4.10227770382417e-10 0
locus1172 66 1 85 8.03680395061724e-10 0
locus1172 20 2 85 8.03680395061724e-10 0
locus1173 72 1 93 8.09170175663716e-10 0
locus1173 22 2 93 8.09170175663716e-10 0
locus1174 102 1 106 7.47507509853464e-10 0
locus1174 16 2 106 7.47507509853464e-10 0
locus1175 94 1 93 2.04894695219943e-09 0
locus1175 26 2 93 2.04894695219943e-09 0
locus1176 72 1 90 5.26296130822961e-10 0
locus1176 26 2 90 5.26296130822961e-10 0
locus1177 68 1 97 1.77841603621311e-10 0
locus1177 18 2 97 1.77841603621311e-10 0
locus1178 88 1 88 1.72659672254097e-09 0
locus1178 18 2 88 1.72659672254097e-09 0
locus1179 70 1 88 1.1512972592203e-09 0
locus1179 18 2 88 1.1512972592203e-09 0
locus1180 86 1 177 2.20703400487405e-09 0
locus1180 20 2 177 2.20703400487405e-09 0
locus1181 54 1 97 3.57500923239263e-10 0
locus1181 20 2 97 3.57500923239263e-10 0
locus1182 92 1 81 9.81196264912718e-10 0
locus1182 32 2 81 9.81196264912718e-10 0
locus1183 92 1 97 5.3790785304081e-10 0
locus1183 18 2 97 5.3790785304081e-10 0
locus1184 64 1 89 1.11608894843776e-09 0
locus1184 10 2 89 1.11608894843776e-09 0
locus1185 94 1 98 1.05870183550979e-09 0
locus1185 32 2 98 1.05870183550979e-09 0
locus1186 82 1 75 9.56586525522796e-10 0
locus1186 18 2 75 9.56586525522796e-10 0
locus1187 80 1 106 1.08780646360331e-09 0
locus1187 16 2 106 1.08780646360331e-09 0
locus1188 88 1 85 5.98736206763955e-10 0
locus1188 30 2 85 5.98736206763955e-10 0
locus1189 86 1 102 8.67227703564124e-10 0
locus1189 24 2 102 8.67227703564124e-10 0
locus1190 76 1 91 9.60397810296248e-10 0
locus1190 24 2 91 9.60397810296248e-10 0
locus1191 68 1 87 5.940951965598e-10 0
locus1191 28 2 87 5.940951965598e-10 0
locus1192 98 1 111 7.48534561367143e-10 0
locus1192 26 2 111 7.48534561367143e-10 0
locus1193 94 1 158 8.13098473295274e-10 0
locus1193 28 2 158 8.13098473295274e-10 0
locus1194 34 1 108 1.45019415143169e-09 0
locus1194 16 2 108 1.45019415143169e-09 0
locus1195 58 1 107 1.68533895369214e-10 0
locus1195 20 2 107 1.68533895369214e-10 0
locus1196 90 1 77 1.76194682566704e-09 0
locus1196 16 2 77 1.76194682566704e-09 0
locus1197 92 1 99 1.31199430003745e-09 0
locus1197 24 2 99 1.31199430003745e-09 0
locus1198 88 1 130 3.86274385626103e-10 0
locus1198 24 2 130 3.86274385626103e-10 0
locus1199 86 1 127 1.17081902516938e-10 0
locus1199 26 2 127 1.17081902516938e-10 0
locus1200 88 1 105 1.06181895349275e-09 0
locus1200 26 2 105 1.06181895349275e-09 0
locus1201 88 1 155 1.33628251604916e-09 0
locus1201 20 2 155 1.33628251604916e-09 0
locus1202 62 1 50 4.97326598721669e-10 0
locus1202 18 2 50 4.97326598721669e-10 0
locus1203 82 1 116 5.73576294613859e-10 0
locus1203 22 2 116 5.73576294613859e-10 0
locus1204 78 1 90 1.27437797018894e-09 0
locus1204 28 2 90 1.27437797018894e-09 0
locus1205 96 1 103 6.56548527599556e-10 0
locus1205 34 2 103 6.56548527599556e-10 0
locus1206 86 1 85 1.08389738054235e-09 0
locus1206 28 2 85 1.08389738054235e-09 0
locus1207 82 1 80 3.52116799707568e-10 0
